Id,Id_Hote,Nom_Hote,Quartier,Latitude,Longitude,Type,Prix,Min_nuits,Dernier_avis,Avis_par_mois,Disponibilite
2328003,11892635,Stephane,Temple,48.85736091430458,2.3625178393334108,Entire_home/apt,100,3,2015-08-17,1.07,256
5064236,5027164,International Home Owners,Temple,48.867073927801606,2.359601890844309,Entire_home/apt,80,3,2015-06-25,1.42,8
7881294,13587226,Georges,Temple,48.86599934925143,2.364587114743463,Entire_home/apt,190,14,,,93
3082175,15683922,Delphine,Temple,48.86831891712179,2.3581210992321884,Entire_home/apt,79,3,2015-07-22,1.97,331
2758088,2527533,Camille,Temple,48.86373998966463,2.365483644285816,Entire_home/apt,108,3,2015-08-25,0.43,16
2065644,10447019,,Temple,48.86377043541759,2.355839057124129,Entire_home/apt,140,1,2015-08-22,2.12,355
294645,6792,,Temple,48.8651896890588,2.3533181718626284,Entire_home/apt,209,3,2013-02-17,0.05,226
4831554,24871890,Isabelle,Temple,48.85751318946911,2.3657910393853547,Entire_home/apt,55,4,2015-08-08,2.76,299
6664594,29615401,Claudine,Temple,48.86119982787925,2.3616514788288923,Entire_home/apt,90,1,2015-07-07,0.88,362
1359845,3030697,Loyse,Temple,48.86142615853733,2.36118982344796,Private_room,95,7,,,347
7512630,17160049,Raphaëlle,Temple,48.86826885116079,2.356301492845787,Entire_home/apt,70,3,,,51
105210,546512,Michel,Temple,48.86736609630118,2.357306288707859,Entire_home/apt,140,5,2015-08-20,2.36,313
4451431,411212,Charlotte,Temple,48.85817888693872,2.3610087893296425,Private_room,70,1,2015-06-18,0.68,339
4273906,22181230,Stéphane,Temple,48.85648997136303,2.365531327247421,Entire_home/apt,175,3,2015-08-11,2.07,334
593571,1489103,Charles,Temple,48.86397743925328,2.3597255931662184,Entire_home/apt,59,2,2015-08-29,1.25,349
4600282,23843175,Violette,Temple,48.86259271860335,2.366320306122889,Entire_home/apt,170,3,2015-08-12,2.66,320
849627,748824,Adeline,Temple,48.86310613090341,2.364072784049206,Private_room,150,2,,,365
1463765,7059959,Habib,Temple,48.86866866286967,2.353925388797624,Entire_home/apt,89,1,2015-07-04,3.06,358
6312046,32835036,Jessica,Ménilmontant,48.85359342601925,2.4010126416159627,Entire_home/apt,33,6,2015-08-25,1.81,96
7515813,19733042,Laurence,Ménilmontant,48.87399713563304,2.3865266501401545,Private_room,46,1,,,17
7807520,7723912,Fj,Observatoire,48.8300950351464,2.32466199167282,Entire_home/apt,110,5,,,357
2886738,14218142,,Observatoire,48.82414339840452,2.322396952764912,Entire_home/apt,129,7,,,365
7557819,4149027,Janick,Observatoire,48.82514762918385,2.333239624355296,Entire_home/apt,70,6,2015-08-15,1.0,41
6149357,21137236,Pauline-Maia,Observatoire,48.83992458737484,2.3230172870982257,Entire_home/apt,110,3,2015-05-28,0.3,131
1699211,3744817,Nicolas,Observatoire,48.82581582345608,2.3291986164922043,Entire_home/apt,130,10,2014-02-01,0.14,253
453091,2250069,Chauvet,Observatoire,48.834276519917786,2.3177201674673618,Entire_home/apt,65,1,2015-09-01,0.53,282
4962230,15184744,,Observatoire,48.83171079857722,2.332077300733895,Entire_home/apt,320,14,,,264
6873193,36020747,Benjamin,Observatoire,48.826081285620496,2.3241569388033767,Entire_home/apt,52,1,,,354
5216981,3058901,Claire,Observatoire,48.82297397361227,2.330786702296753,Entire_home/apt,1000,3,,,304
6666263,34893283,Servane,Observatoire,48.8299493911552,2.309879525702036,Private_room,50,1,,,365
5226538,5907685,Claire,Observatoire,48.83490300514263,2.3212869906293205,Entire_home/apt,70,2,2015-06-11,1.02,362
7912518,41722070,Alex,Observatoire,48.83158985283021,2.3251680468019504,Private_room,33,2,,,100
6394085,5695099,Charlotte,Observatoire,48.83050465036448,2.3225625214279133,Entire_home/apt,75,5,,,84
1300024,7068250,,Observatoire,48.82484137600519,2.319226696145085,Entire_home/apt,82,7,2015-07-08,0.42,365
6058889,28146714,William,Observatoire,48.82586186829455,2.326686804013041,Entire_home/apt,90,3,,,112
3190560,3567478,Marie,Observatoire,48.83289182887732,2.3376801184649456,Entire_home/apt,69,1,2015-07-27,0.37,265
4878799,17495149,Antoine,Observatoire,48.83785840465461,2.323840219003538,Entire_home/apt,60,8,2015-08-03,0.82,96
7362501,27788729,Ariadna,Observatoire,48.82347517705515,2.3249165533466947,Private_room,33,1,2015-08-05,1.0,23
5450567,212248,Khaled,Observatoire,48.84142996487315,2.3223672238647217,Entire_home/apt,130,1,2015-06-18,1.21,336
5708502,29596460,Anne-Sophie,Observatoire,48.83018525607081,2.3220411575603266,Private_room,80,2,,,365
5706044,22496488,Maëlle,Observatoire,48.82623107061163,2.3212141145778244,Entire_home/apt,49,2,,,142
4068389,21085759,Emma,Observatoire,48.831716412634194,2.314027916576253,Shared_room,21,1,2014-12-07,0.92,122
763434,4024437,,Observatoire,48.83229793513428,2.330620812172981,Entire_home/apt,98,1,2014-10-26,0.21,355
5439512,28215939,Nathanaël,Observatoire,48.83363102306262,2.3203501858030826,Entire_home/apt,85,1,2015-07-20,0.77,365
4522658,23447066,Frédérique,Observatoire,48.83298608124412,2.3266925420187663,Entire_home/apt,85,2,2015-08-24,2.04,74
6816510,35692362,Harold,Observatoire,48.82906400109098,2.313654851189733,Entire_home/apt,80,1,,,55
1989732,7452484,Emma,Observatoire,48.84272568762135,2.327006553173978,Entire_home/apt,115,1,2015-08-29,2.84,308
3950812,2123981,Anastasiya & Arnaud,Observatoire,48.82618336812504,2.326752696595857,Shared_room,40,1,2015-07-20,3.52,354
1680806,1878507,Gaelle,Observatoire,48.82874111169575,2.309786234493427,Entire_home/apt,130,3,2015-08-14,0.18,270
7498471,39274524,Julien,Observatoire,48.840749158870345,2.329125433695188,Entire_home/apt,80,1,,,17
1058406,5826010,Cleo,Observatoire,48.82276438805892,2.327520782750211,Entire_home/apt,90,2,2015-07-06,0.88,157
7572949,3546222,Hoang,Observatoire,48.82978971087971,2.3159712800844194,Entire_home/apt,85,2,2015-08-31,1.0,11
5657225,29321834,Donatien-Nicolas,Observatoire,48.83267450462274,2.3252832019695084,Entire_home/apt,90,4,2015-07-05,1.22,164
2181072,11121856,Yvan,Observatoire,48.82662549888251,2.3247029945939923,Entire_home/apt,120,7,2014-09-27,0.09,305
1731090,9120320,Yann,Observatoire,48.84267035426132,2.3272975402910543,Entire_home/apt,160,2,2015-06-22,0.75,357
1383212,7489277,Victoria,Observatoire,48.834054590605966,2.329196917254396,Entire_home/apt,55,2,2015-08-16,0.23,0
849091,4433326,Iker,Observatoire,48.83987992898593,2.3318673113703934,Entire_home/apt,69,4,2015-08-16,1.48,316
4049689,7267877,Mathilde,Observatoire,48.84054160027653,2.326755591038045,Entire_home/apt,70,1,2015-08-14,3.64,299
7691638,12243051,Flatbook,Observatoire,48.83543411911336,2.316617206679686,Entire_home/apt,40,3,,,1
2451124,8445903,Martine,Observatoire,48.8308709504686,2.328780426874571,Entire_home/apt,65,5,2015-09-01,1.08,129
4788420,24041460,Solal,Observatoire,48.82757195486435,2.3145049154513067,Entire_home/apt,80,1,,,241
7747905,656386,Emanuele,Observatoire,48.83290190372863,2.327845204389744,Entire_home/apt,127,4,,,261
5950095,7987507,Tiphaine,Observatoire,48.832217018426284,2.3231310325188583,Entire_home/apt,149,2,2015-07-14,1.75,360
657347,2742000,Margo And Nico,Observatoire,48.83552322138989,2.3181314442795653,Private_room,52,2,2015-06-18,1.02,327
6200071,13165508,William,Popincourt,48.86503068463565,2.3660142844107326,Private_room,40,2,2015-07-23,1.58,285
7999444,17069733,Alban,Popincourt,48.8645716823534,2.3779587223798218,Private_room,55,1,,,261
2267180,11576727,Ali,Popincourt,48.85064708675581,2.3878142246661684,Private_room,50,1,,,365
839291,2924360,Aline,Popincourt,48.85026111325784,2.385574636964204,Private_room,37,3,2015-04-01,0.25,341
3547934,17861220,Amy,Popincourt,48.85637596618464,2.379827369444312,Private_room,50,2,2015-06-01,1.58,311
6895536,13914393,Tiphaine,Popincourt,48.85591933086764,2.3839873845971566,Private_room,51,1,,,50
4764036,20852345,Camille,Popincourt,48.85564271404781,2.3921884108112867,Entire_home/apt,55,3,2015-08-21,3.79,318
1131477,5662180,Arnaud,Popincourt,48.861651754867246,2.384609923394326,Entire_home/apt,90,4,,,365
1935331,10014324,Cédric,Popincourt,48.864947122360974,2.383803141592793,Entire_home/apt,70,2,2015-08-30,2.04,30
4082064,21172718,Florence,Popincourt,48.86210771678953,2.3789414377654614,Entire_home/apt,90,10,2015-08-08,2.46,12
1008307,5545503,Linda,Popincourt,48.85762854263612,2.3778860372386728,Entire_home/apt,130,5,2015-08-09,0.67,242
7731651,2519116,Marie,Popincourt,48.86280907154718,2.384637858998305,Entire_home/apt,70,1,,,2
3532292,9257057,Ségolène,Popincourt,48.86554615271517,2.384307326813366,Entire_home/apt,70,3,2015-04-14,0.21,361
6091723,5591358,Jérôme,Popincourt,48.86047625262911,2.377936502196201,Entire_home/apt,90,1,2015-08-16,1.0,42
4303411,6038921,Carol,Popincourt,48.86131950332507,2.381580884936404,Entire_home/apt,60,1,2014-11-10,0.1,303
2841055,14532839,Raphael,Popincourt,48.85714746607136,2.386758201906681,Entire_home/apt,55,1,2015-09-01,3.01,67
6355741,6273836,Christelle,Popincourt,48.85302914704238,2.3941714722879737,Entire_home/apt,100,1,2015-06-15,0.37,365
3338140,16851668,Bastien,Popincourt,48.84948049700751,2.389704400955484,Entire_home/apt,70,3,2015-08-24,0.51,229
6152775,3443014,Alessandro,Popincourt,48.85594759766134,2.3913073730744734,Entire_home/apt,78,1,,,237
686459,3501845,Dieywnaba,Popincourt,48.85463187787264,2.3757581210373737,Entire_home/apt,55,7,2015-05-26,0.79,344
4851039,24888762,Татьяна,Popincourt,48.849161306665344,2.3908207150465124,Entire_home/apt,60,3,2015-07-10,1.53,303
4326903,7165654,Meline,Popincourt,48.853072440707685,2.388344179357257,Entire_home/apt,60,3,2015-05-31,0.96,250
8127007,42901328,Laurine,Popincourt,48.85896511808812,2.381536946148904,Entire_home/apt,50,4,,,245
6162640,17885465,Danae,Popincourt,48.86996077116546,2.3724401037969978,Entire_home/apt,100,20,,,0
3880154,20058048,,Popincourt,48.85848828387656,2.3814628822875656,Entire_home/apt,60,1,2015-02-01,0.43,340
6440756,6240041,Anne-Laure,Popincourt,48.86261225642066,2.384039311481421,Entire_home/apt,55,2,,,140
609327,3020822,,Popincourt,48.86662690445068,2.3823391379269925,Entire_home/apt,66,14,,,365
5373376,27853869,Luisa,Popincourt,48.85832158711458,2.385965261654883,Entire_home/apt,55,2,2015-06-05,0.63,345
872946,4606065,Audrey,Popincourt,48.86841274861706,2.3746770022405745,Entire_home/apt,56,2,2015-08-18,2.7,268
1222923,6670940,,Popincourt,48.86051505019344,2.3778366319125324,Entire_home/apt,50,8,2015-01-03,0.12,337
718556,3706368,,Popincourt,48.85303155797529,2.376919386937697,Entire_home/apt,340,2,2015-07-21,1.33,326
1319644,4325991,,Popincourt,48.86245617032437,2.3774124531831258,Entire_home/apt,38,1,2015-06-30,1.24,328
718857,3828651,Gaelle,Popincourt,48.86820788333464,2.369535289080627,Entire_home/apt,85,1,2015-08-15,2.19,306
7470931,7591036,Mélody,Popincourt,48.86798273759365,2.3674977365984744,Entire_home/apt,80,1,,,19
3997380,3886770,,Popincourt,48.86464841659644,2.3716872726467253,Entire_home/apt,95,5,2015-08-17,3.67,150
3538588,17585920,Marie,Popincourt,48.86631787708328,2.3782249989554933,Entire_home/apt,55,2,2015-04-10,0.52,247
3142371,5027164,,Popincourt,48.86707941147816,2.377542245663043,Entire_home/apt,60,3,2015-06-15,0.14,31
979016,5358765,Canelle,Popincourt,48.851465694695136,2.3915256699333,Entire_home/apt,50,3,2015-08-27,0.34,26
3403033,7605558,,Popincourt,48.867550670022325,2.3698372716518845,Entire_home/apt,65,2,2015-08-10,0.43,154
1500981,8020548,Marie,Popincourt,48.85974367326715,2.3822184243179843,Entire_home/apt,60,3,2015-08-13,0.37,214
3271594,16542078,Tatiana,Popincourt,48.86853298273528,2.378669863645485,Entire_home/apt,60,7,2015-06-30,0.45,0
3398594,17143886,Camille,Popincourt,48.86221524127446,2.385391549910912,Entire_home/apt,65,2,2015-07-20,1.55,155
409939,1315061,Renaud,Popincourt,48.85510178449727,2.3717173481736458,Entire_home/apt,90,4,2015-07-16,0.29,313
1748388,9200564,Eve,Popincourt,48.85164035771413,2.3979568580981345,Entire_home/apt,100,5,2015-08-15,0.73,6
6740066,26969946,Jean François,Popincourt,48.85989327451577,2.37722020306966,Entire_home/apt,100,2,2015-07-27,1.22,312
251789,1296660,Joseph,Popincourt,48.86067937581832,2.379082758929388,Private_room,39,4,2015-08-10,0.48,365
4038421,17196644,Joséphine,Popincourt,48.86126221009375,2.3858967198819627,Private_room,67,1,2015-07-01,1.15,214
5691548,7888480,Lilan,Popincourt,48.855777040401534,2.383350557748693,Entire_home/apt,108,5,2015-08-30,3.7,308
4161465,21595825,Etienne,Popincourt,48.85382131312941,2.393992605538477,Entire_home/apt,60,3,2015-08-23,4.25,317
4548248,15377046,Joachim,Popincourt,48.85053577437441,2.3951552168162618,Entire_home/apt,45,1,2015-08-18,3.03,338
2804780,10773564,Alexis,Popincourt,48.865845252770825,2.375412008378948,Entire_home/apt,220,5,2015-08-19,0.71,364
2541632,12982373,Leonardo,Popincourt,48.85438339650536,2.391060028563964,Entire_home/apt,125,1,,,365
1795321,9417396,Emilie,Popincourt,48.858724828477314,2.381229122607964,Entire_home/apt,100,1,,,221
7586953,17806201,Heliabel,Popincourt,48.86346940809791,2.3680707788789075,Private_room,45,1,2015-08-11,3.0,11
4702666,5631517,Clement,Popincourt,48.85182732670325,2.3897088588269804,Entire_home/apt,80,1,,,251
5357787,13929679,Jean-Francois,Popincourt,48.84978837260212,2.389861161170632,Entire_home/apt,90,4,,,75
8175546,16123949,Rachel,Popincourt,48.86522916822189,2.380532219036583,Shared_room,35,1,,,365
561611,2761328,Aude,Popincourt,48.86947706441197,2.375012170585769,Entire_home/apt,40,5,2015-08-22,2.61,1
1216271,4171776,Bruno,Popincourt,48.85547224866461,2.3728107018797715,Private_room,95,2,2014-11-08,0.15,298
899293,4800892,Cédric,Popincourt,48.86510347027837,2.3810811413657795,Entire_home/apt,119,2,2015-08-29,0.8,306
2579827,13212919,Yvan & Thy,Popincourt,48.86617890535521,2.3751208060056195,Entire_home/apt,95,2,2015-08-25,3.82,322
2050347,10508263,,Popincourt,48.86630215500906,2.383234798062797,Entire_home/apt,50,1,2015-07-30,0.99,324
488543,2417429,,Popincourt,48.86376844528965,2.3709220103250868,Entire_home/apt,150,2,2015-08-24,1.01,318
3104042,3942960,Julien,Popincourt,48.86965111437456,2.3744759370826136,Entire_home/apt,125,1,2015-08-07,2.94,346
2913523,14837964,Anthony,Popincourt,48.85055000810252,2.3905219279063834,Private_room,50,1,,,245
361529,1827305,,Popincourt,48.86844341181125,2.3698820503859683,Entire_home/apt,93,2,2015-01-02,0.21,40
816077,4287250,Aurelien Et Baptise,Popincourt,48.86361944060364,2.369485531429352,Private_room,120,1,2013-07-17,0.14,365
8173108,16123949,Rachel,Popincourt,48.86560488732,2.3813066145241555,Shared_room,35,1,,,365
2579225,4780235,,Popincourt,48.85143289420449,2.379430236274413,Entire_home/apt,80,1,2015-07-01,0.65,74
5812343,3153467,,Popincourt,48.863310105697614,2.372329401477771,Entire_home/apt,90,3,2015-08-24,1.03,124
3780709,1328413,,Popincourt,48.85662613866077,2.3910109892810727,Entire_home/apt,74,2,2015-06-21,0.24,362
6288010,32688509,Marie,Popincourt,48.867470910856895,2.3727261670985493,Private_room,91,1,2015-06-29,0.45,363
1224349,6679217,Cédric,Popincourt,48.85201182668372,2.397821267039412,Private_room,40,5,2015-06-30,0.57,329
7479556,37637207,Thomas,Popincourt,48.8500983636641,2.3945002306815684,Entire_home/apt,70,1,,,361
60343,290662,Seth,Popincourt,48.85422637204776,2.3737853635538246,Entire_home/apt,70,7,2015-08-27,0.78,300
1329352,7212883,Khamsa,Popincourt,48.85822610449768,2.3824571544596203,Entire_home/apt,45,1,2015-09-01,1.39,241
4373832,4073082,,Popincourt,48.865886492964655,2.3652028847457207,Entire_home/apt,95,2,2015-08-13,2.0,311
338811,1720785,Françoise,Popincourt,48.86013503914637,2.379063095522579,Entire_home/apt,65,5,2015-08-19,0.63,116
7156087,4520647,Claudie,Popincourt,48.85126893143449,2.3911642702999125,Entire_home/apt,100,2,,,312
4318928,11833152,,Popincourt,48.85774247135706,2.391504142033731,Entire_home/apt,120,2,,,245
789578,3939621,Blaise,Popincourt,48.85038708109671,2.3822382959248523,Entire_home/apt,120,2,2015-06-22,0.95,60
1901599,9873733,Hélène,Popincourt,48.86944191230104,2.3700742406404087,Private_room,45,3,2015-01-23,0.39,157
7746064,6551610,Pierre-Louis,Popincourt,48.84960647475855,2.3887732605138474,Entire_home/apt,80,2,,,2
2523492,12920578,Monica,Popincourt,48.86312072402698,2.383940327591749,Entire_home/apt,65,2,2015-08-17,1.27,244
6084582,31579472,Pascale,Popincourt,48.860986031930274,2.3772122715620534,Entire_home/apt,69,5,2015-07-30,2.14,121
1047316,5765578,Marie,Popincourt,48.85926786809274,2.385523178900724,Entire_home/apt,60,5,2015-07-29,0.17,364
189828,915955,Yael,Popincourt,48.853434669749824,2.375161506633812,Private_room,120,5,2014-10-07,0.1,365
1496957,7317136,Nicolas,Popincourt,48.86676717751629,2.3782948760815943,Entire_home/apt,120,3,2015-07-27,2.69,342
3459160,1313506,Cyril,Popincourt,48.86323272706031,2.3730753904064272,Entire_home/apt,90,2,2015-08-17,0.43,288
3977547,2924360,Aline,Popincourt,48.85131764069915,2.387142855092665,Private_room,40,3,,,341
417265,2049204,Sarah Et Frédéric,Popincourt,48.86575430424318,2.3698587556685315,Entire_home/apt,80,2,2015-08-25,1.69,47
7944025,6648372,Paulette,Popincourt,48.85310316942067,2.3864303437349177,Private_room,35,1,,,344
6319136,5115259,Julie,Popincourt,48.86673623540951,2.376207939530397,Private_room,46,2,2015-07-01,0.46,364
8128141,42915414,Mila,Popincourt,48.857624162565095,2.3741557788086003,Entire_home/apt,90,3,,,349
5925877,22456161,,Popincourt,48.8517122181322,2.38778067330587,Entire_home/apt,65,2,2015-06-07,0.34,363
618641,2247900,Jean-Luc,Popincourt,48.853756781103925,2.375695811766442,Private_room,50,1,,,365
7185199,6428869,Camille,Popincourt,48.86386120379168,2.3738353092835363,Entire_home/apt,65,1,2015-08-25,4.5,257
861520,4514005,Eve,Popincourt,48.85612812531516,2.3802283354130163,Entire_home/apt,90,4,2015-06-07,0.98,328
6826408,15017711,Sarah,Popincourt,48.85706339066276,2.3726409387753926,Entire_home/apt,55,1,2015-08-30,3.51,300
739522,2031899,Hayli,Popincourt,48.86588945531523,2.3822052930403266,Entire_home/apt,85,5,2015-08-19,0.72,119
3164912,3760838,Stéphanie,Popincourt,48.85635506832664,2.374785928438308,Entire_home/apt,70,1,,,133
2078121,10317554,Guillaume,Bourse,48.86765171291864,2.344201371032543,Entire_home/apt,140,4,2014-10-05,0.25,354
6550012,34259315,Sabrina,Bourse,48.86616148232545,2.3455699818109417,Entire_home/apt,100,1,2015-08-30,2.14,83
184452,882463,Maria,Bourse,48.86957215899265,2.3487449671953486,Entire_home/apt,139,3,2015-07-13,0.95,177
7888919,10291911,Jennifer,Bourse,48.86580082490017,2.3471527378644508,Entire_home/apt,60,1,,,323
838868,4371103,Laurent,Bourse,48.868900525428245,2.3499647379521336,Entire_home/apt,60,3,2015-08-30,2.14,271
8101402,42768905,Lou,Bourse,48.865803667717024,2.3472954797718733,Private_room,52,2,,,327
5764317,16997175,Emilie,Bourse,48.8712169985315,2.3384937357264355,Entire_home/apt,75,2,2015-04-17,0.21,137
7089033,27623679,Janvier,Bourse,48.86871827544738,2.3467729064444414,Private_room,65,1,,,39
4899184,25216380,Pascal,Bourse,48.866067832993785,2.348793716804761,Entire_home/apt,60,3,2015-07-08,0.98,265
7007758,6611535,Svetlana,Bourse,48.86820556228811,2.347294606690121,Entire_home/apt,120,3,,,76
1970001,4827357,Arno,Bourse,48.86764081582453,2.351735390116927,Entire_home/apt,62,4,2015-07-30,1.35,314
5183146,6278195,Ludovic,Bourse,48.8671274437219,2.3463120363586203,Entire_home/apt,100,1,2015-08-27,4.49,329
7105793,36960120,Jd,Bourse,48.8661040065698,2.342987172559857,Entire_home/apt,89,1,,,37
4991516,13078832,,Bourse,48.866064276591366,2.3508121454200523,Entire_home/apt,150,2,2015-08-26,4.66,83
6889004,28862990,Baptiste,Bourse,48.8709992244455,2.3436383645228074,Entire_home/apt,89,2,2015-08-19,2.4,4
6140618,2288803,Fabien,Bourse,48.868632861105176,2.3529168669069698,Entire_home/apt,354,5,2015-07-07,0.8,329
6895715,36130939,Renata,Bourse,48.86815923796921,2.3432013340743487,Entire_home/apt,82,5,,,3
2750604,14071556,Hugues-Edouard,Bourse,48.86669989262164,2.345816432947491,Entire_home/apt,98,2,2015-08-07,0.46,60
2551041,3971743,,Bourse,48.865918986549616,2.3466594371469687,Entire_home/apt,325,5,2015-04-04,0.19,331
3729237,6462191,John Carlos,Bourse,48.86958953507778,2.3448449637376703,Entire_home/apt,79,3,2015-08-14,2.43,213
4300096,21908952,Philippe,Bourse,48.86507902519777,2.3502315002787846,Entire_home/apt,240,2,2015-08-30,2.92,173
1457347,6747210,,Bourse,48.86849433374989,2.3487370805560985,Entire_home/apt,120,1,2015-07-05,0.2,329
6147399,18402485,Claire,Bourse,48.867550666257685,2.3496612237851564,Entire_home/apt,38,10,,,6
1689862,8929624,Bruno,Bourse,48.865121542169206,2.3483775286153667,Entire_home/apt,60,2,2015-08-15,2.28,68
1608784,3477182,Baptiste,Bourse,48.86607578964165,2.3425753861723075,Entire_home/apt,85,2,2015-08-28,1.37,343
5016497,25849049,Guy,Bourse,48.86913763101914,2.3371467947937616,Entire_home/apt,130,3,2015-08-02,4.03,299
794098,4183735,Olivier,Bourse,48.86648466099946,2.3412974327059906,Entire_home/apt,240,2,2015-08-20,0.59,357
568546,2797470,,Bourse,48.86911298534781,2.3541381833811577,Entire_home/apt,85,7,,,365
1672883,7633002,,Bourse,48.86834702049477,2.350014258816589,Entire_home/apt,95,3,2015-07-03,0.39,311
5908667,30688043,Laurent,Bourse,48.86432924507767,2.3481504622101355,Entire_home/apt,80,3,2015-08-17,2.54,266
3581523,15049225,,Bourse,48.8651124847465,2.346508366312618,Entire_home/apt,100,1,2015-07-05,0.23,194
3408780,17189619,Valérie,Bourse,48.86890998542554,2.338046498593992,Entire_home/apt,65,2,2015-08-15,1.6,192
5046714,21031976,Jacques,Bourse,48.870577671869405,2.342551751918175,Entire_home/apt,150,3,2015-08-20,1.69,122
3473556,16981460,Michael & Sylvie,Bourse,48.8674167363604,2.3482742003540067,Entire_home/apt,110,2,2015-08-27,7.25,299
3452833,9783038,Alya,Bourse,48.86826665880712,2.3324488419786062,Entire_home/apt,180,1,,,365
5639527,4193521,Brigitte,Bourse,48.86582599948781,2.3458305151336547,Private_room,77,4,2015-04-19,0.22,342
4053102,9827661,Blaise,Bourse,48.86422337744804,2.347582119640001,Entire_home/apt,120,3,2015-08-23,1.42,2
2840899,5277416,Elodie,Bourse,48.86946339539909,2.3454932555127144,Entire_home/apt,128,1,2015-03-14,0.17,228
5096909,21271697,Angie & Chris,Bourse,48.86883176754591,2.352258825159539,Entire_home/apt,85,4,2015-08-25,1.44,266
1942613,2667370,Parisian Home,Bourse,48.86539043197603,2.3434500617581127,Entire_home/apt,337,4,2015-07-10,0.33,331
7977528,4003350,Marine,Bourse,48.87021279204266,2.349690647440791,Entire_home/apt,100,2,,,32
5841383,850078,Ludwig,Bourse,48.86738282171241,2.34816460886576,Entire_home/apt,125,3,2015-08-27,3.58,332
1124314,6167434,,Ménilmontant,48.84846764122299,2.4029118728959857,Entire_home/apt,55,2,2015-07-27,1.12,244
4190092,6098781,,Ménilmontant,48.86750903180717,2.4097400865587897,Entire_home/apt,60,1,2015-08-05,0.59,255
1120522,6147460,David,Ménilmontant,48.8663362348339,2.3994125165780567,Private_room,35,2,2015-08-31,0.71,346
1250224,6812593,Danyce,Ménilmontant,48.87458077101223,2.389250178186453,Entire_home/apt,85,2,2015-06-01,0.38,338
8189554,43195773,Michel,Ménilmontant,48.85451746655377,2.403611074031578,Entire_home/apt,175,7,,,46
6812789,35668202,William,Ménilmontant,48.87285139211627,2.3980852871314253,Entire_home/apt,45,2,2015-08-09,2.14,335
4376181,22720307,Laura,Ménilmontant,48.85786987758454,2.4059049181868697,Private_room,35,3,2015-08-26,0.37,346
230079,1202155,Julie,Ménilmontant,48.875637661154926,2.4028094782070024,Entire_home/apt,60,7,,,3
3332368,10597978,Jonathan,Ménilmontant,48.86775537672028,2.3979565228566164,Private_room,38,1,2015-01-02,0.33,361
38978,167205,Emmanuel,Ménilmontant,48.87044139918255,2.383802474463205,Entire_home/apt,55,2,2015-08-21,2.56,324
7412854,38836452,Alexandre,Ménilmontant,48.86963853486993,2.3822168068245886,Private_room,40,2,,,348
2911118,14871456,Isabelle,Ménilmontant,48.85453736465716,2.3978098892759,Entire_home/apt,70,1,2015-06-14,0.36,334
4826070,640886,Love,Ménilmontant,48.8573878659993,2.403066405242033,Entire_home/apt,55,3,2015-03-08,0.42,0
3101395,5534485,Calypso,Ménilmontant,48.86655942370408,2.400317337674163,Private_room,25,2,,,42
5170973,26743640,Paula,Ménilmontant,48.87294628739274,2.3814490245501525,Entire_home/apt,100,1,,,73
5000587,25636645,,Ménilmontant,48.86204390065829,2.404333094981853,Entire_home/apt,100,5,2015-08-22,1.78,78
5943345,30852019,Vittoria,Ménilmontant,48.86675959322972,2.3842934883352416,Entire_home/apt,69,2,2015-08-22,3.85,241
8141709,42988977,Max,Ménilmontant,48.87505676420492,2.3933920379122644,Entire_home/apt,49,2,,,179
844011,3497395,Lulu,Ménilmontant,48.87204548138283,2.39466590067817,Entire_home/apt,49,7,2015-08-24,0.78,221
992550,5450403,Cécile,Ménilmontant,48.85468232457603,2.400100770052492,Entire_home/apt,70,5,2015-06-01,0.42,74
7047115,26735419,Sorbonne,Panthéon,48.84134447853838,2.360591076915925,Entire_home/apt,60,3,,,278
7833152,41250111,Sofia,Panthéon,48.8431937236601,2.3526955296955845,Entire_home/apt,50,1,,,0
1330966,3415704,Alienor,Panthéon,48.84510918859886,2.3504487251684907,Entire_home/apt,115,4,2015-07-31,0.82,266
797314,4199285,Virginie,Panthéon,48.83777828770452,2.3516623141611106,Entire_home/apt,250,3,2015-01-03,0.46,326
1002042,5043379,Bali,Panthéon,48.8487420586621,2.3525077541016035,Entire_home/apt,250,4,2015-08-20,0.2,92
2768650,14158929,Julie,Panthéon,48.83844058362707,2.354896933252469,Private_room,50,5,2015-07-06,1.24,23
4398070,22832651,Margaux,Panthéon,48.83899645308539,2.3500555788549207,Entire_home/apt,150,4,,,62
2308530,11789163,Lou & Max,Panthéon,48.84488686715701,2.3500525208197067,Private_room,26,1,2015-01-28,0.39,103
4537727,1662188,Pierre,Panthéon,48.84367583375467,2.340883063535776,Entire_home/apt,169,1,,,271
7302569,6080932,Shamina,Panthéon,48.844268925970056,2.3415468321573125,Entire_home/apt,120,1,,,27
6302026,15470412,Beth,Panthéon,48.839462765486886,2.3453751418805577,Entire_home/apt,350,6,,,107
6988727,36641173,Jean-Claude,Panthéon,48.85129320833016,2.3478962815307582,Entire_home/apt,115,5,,,7
725920,264687,Eric,Panthéon,48.84395608184225,2.354551754652757,Entire_home/apt,280,3,2015-07-01,0.25,309
2054106,10522214,Vassila,Panthéon,48.845104725261535,2.3479547132819047,Entire_home/apt,140,4,2015-08-23,0.75,301
